1580310241,2,2,1
1580310247,2,2,1
1580310252,2,2,1
1580310257,2,2,1
1580310262,2,2,1
1580310267,2,2,1
1580310272,2,2,1
1580310277,2,2,1
1580310282,2,2,1
1580310287,2,2,1
1580310293,2,2,1
1580310298,2,2,1
1580310303,2,2,1
1580310308,2,2,1
1580310313,2,2,1
1580310318,2,2,1
1580310323,2,2,1
1580310328,2,2,1
1580310333,2,2,1
1580310338,2,2,1
1580310344,2,2,1
1580310349,2,2,1
1580310354,2,2,1
1580310359,2,2,1
1580310364,2,2,1
1580310369,2,2,1
1580310374,2,2,1
1580310379,2,2,1
1580310384,2,2,1
1580310390,2,2,1
1580310395,2,2,1
1580310400,2,2,1
1580310405,2,2,1
1580310410,2,2,1
1580310415,2,2,1
1580310420,2,2,1
1580310425,2,2,1
1580310430,2,2,1
1580310435,2,2,1
1580310441,2,2,1
1580310446,2,2,1
1580310451,2,2,1
1580310456,2,2,1
1580310461,2,2,1
1580310466,2,2,1
1580310471,2,2,1
1580310476,2,2,1
1580310481,2,2,1
1580310486,2,2,1
1580310492,2,2,1
1580310497,2,2,1
1580310502,2,2,1
1580310507,2,2,1
1580310512,2,2,1
1580310517,2,2,1
1580310522,2,2,1
1580310527,2,2,1
1580310532,2,2,1
1580310537,2,2,1
1580310543,2,2,1
1580310548,2,2,1
1580310553,2,2,1
1580310558,2,2,1
1580310563,2,2,1
1580310568,2,2,1
1580310573,2,2,1
1580310578,2,2,1
1580310583,2,2,1
1580310588,2,2,1
1580310594,2,2,1
1580310599,2,2,1
1580310604,2,2,1
1580310609,2,2,1
1580310614,2,2,1
1580310619,2,2,1
1580310624,2,2,1
1580310629,2,2,1
1580310634,2,2,1
1580310639,2,2,1
1580310644,2,2,1
1580310650,2,2,1
1580310655,2,2,1
1580310660,2,2,1
1580310665,2,2,1
1580310670,2,2,1
1580310675,2,2,1
1580310680,2,2,1
1580310685,2,2,1
1580310690,2,2,1
1580310695,2,2,1
1580310700,2,2,1
1580310706,2,2,1
1580310711,2,2,1
1580310716,2,2,1
1580310721,2,2,1
1580310726,2,2,1
1580310731,2,2,1
1580310736,2,2,1
1580310741,2,2,1
1580310746,2,2,1
1580310751,2,2,1
1580310757,2,2,1
1580310762,2,2,1
1580310767,2,2,1
1580310772,2,2,1
1580310777,2,2,1
1580310782,3,3,0
1580310787,3,3,0
1580310792,3,3,0
1580310797,3,3,0
1580310802,3,3,0
1580310808,3,3,0
1580310813,3,3,0
1580310818,3,3,0
1580310823,3,3,0
1580310828,3,3,0
1580310833,3,3,0
1580310838,3,3,0
1580310843,3,3,0
1580310848,3,3,0
1580310853,3,3,0
1580310858,3,3,0
1580310864,3,3,0
1580310869,2,2,1
1580310874,3,3,0
1580310879,3,3,0
1580310884,3,3,0
1580310889,3,3,0
1580310894,3,3,0
1580310899,3,3,0
1580310904,3,3,0
1580310910,3,3,0
1580310915,3,3,0
1580310920,3,3,0
1580310925,3,3,0
1580310930,3,3,0
1580310935,3,3,0
1580310940,3,3,0
1580310945,3,3,0
1580310950,3,3,0
1580310955,3,3,0
1580310960,3,3,0
1580310966,3,3,0
1580310971,3,3,0
1580310976,3,3,0
1580310981,3,3,0
1580310986,3,3,0
1580310991,3,3,0
1580310996,3,3,0
1580311001,3,3,0
1580311007,3,3,0
1580311012,3,3,0
1580311017,3,3,0
1580311022,3,3,0
1580311027,2,2,1
1580311032,2,2,1
1580311037,2,2,1
1580311042,2,2,1
1580311047,2,2,1
1580311052,2,2,1
1580311058,2,2,1
1580311063,2,2,1
1580311068,2,2,1
1580311073,2,2,1
1580311078,2,2,1
1580311083,2,2,1
1580311088,2,2,1
1580311093,2,2,1
1580311098,2,2,1
1580311103,2,2,1
1580311108,2,2,1
1580311114,2,2,1
1580311119,2,2,1
1580311124,2,2,1
1580311129,2,2,1
1580311134,2,2,1
1580311139,2,2,1
1580311144,2,2,1
1580311149,2,2,1
1580311154,2,2,1
1580311160,2,2,1
1580311165,2,2,1
1580311170,2,2,1
1580311175,2,2,1
1580311180,2,2,1
1580311185,2,2,1
1580311190,2,2,1
1580311195,2,2,1
1580311200,2,2,1
1580311205,2,2,1
1580311211,2,2,1
1580311216,2,2,1
1580311221,2,2,1
1580311226,2,2,1
1580311231,2,2,1
1580311236,2,2,1
1580311241,2,2,1
1580311246,2,2,1
1580311251,2,2,1
1580311256,2,2,1
1580311262,2,2,1
1580311267,2,2,1
1580311272,2,2,1
1580311277,2,2,1
1580311282,2,2,1
1580311287,2,2,1
1580311292,2,2,1
1580311297,2,2,1
1580311302,2,2,1
1580312598,3,4,0
1580312603,3,4,0
1580312609,3,4,0
1580312614,3,4,0
1580312619,3,4,0
1580312624,3,4,0
1580312629,3,4,0
1580312634,3,4,0
1580312639,3,4,0
1580312644,3,4,0
1580312649,3,4,0
1580312655,3,4,0
1580312660,3,4,0
1580312665,3,4,0
1580312670,3,4,0
1580312675,3,4,0
1580312680,3,4,0
1580312685,3,4,0
1580312690,3,4,0
1580312695,3,4,0
1580312701,3,4,0
1580312706,3,4,0
1580312711,3,4,0
1580312716,3,4,0
1580312721,3,4,0
1580312726,3,4,0
1580312731,3,4,0
1580312736,3,4,0
1580312741,3,4,0
1580312746,3,4,0
1580312752,3,4,0
1580312757,3,4,0
1580312762,3,4,0
1580312767,3,4,0
1580312772,3,4,0
1580312777,3,4,0
1580312782,3,4,0
1580312787,3,4,0
1580312792,3,4,0
1580312798,3,4,0
1580312803,3,4,0
1580312808,3,4,0
1580312813,3,4,0
1580312818,3,4,0
1580312823,3,4,0
1580312828,3,4,0
1580312833,3,4,0
1580312838,3,4,0
1580312844,3,4,0
1580312849,3,4,0
1580312854,3,4,0
1580312859,3,4,0
1580312864,3,4,0
1580312869,3,4,0
1580312874,3,4,0
1580312879,3,4,0
1580312884,3,4,0
1580312890,3,4,0
1580312895,3,4,0
1580312900,3,4,0
1580312905,3,4,0
1580312910,3,4,0
1580312915,3,4,0
1580312920,3,4,0
1580312925,3,4,0
1580312930,3,4,0
1580312935,3,4,0
1580312941,3,4,0
1580312946,3,4,0
1580312951,3,4,0
1580312956,3,4,0
1580312961,3,4,0
1580312966,3,4,0
1580312971,3,4,0
1580312976,3,4,0
1580312981,3,4,0
1580312986,3,4,0
1580312991,3,4,0
1580312997,3,4,0
1580313002,3,4,0
1580313007,3,4,0
1580313012,3,4,0
1580313017,3,4,0
1580313022,3,4,0
1580313027,3,4,0
1580313032,3,4,0
1580313037,3,4,0
1580313043,3,4,0
1580313048,3,4,0
1580313053,3,4,0
1580313058,3,4,0
1580313063,3,4,0
1580313068,3,4,0
1580313073,3,4,0
1580313078,3,4,0
1580313083,3,4,0
1580313089,3,4,0
1580313094,3,4,0
1580313099,3,4,0
1580313104,3,4,0
1580313109,3,4,0
1580313114,3,4,0
1580313119,3,4,0
1580313124,3,4,0
1580313129,3,4,0
1580313134,3,4,0
1580313140,3,4,0
1580313145,3,4,0
1580313150,3,4,0
1580313155,3,4,0
1580313160,3,4,0
1580313165,3,4,0
1580313170,3,4,0
1580313175,3,4,0
1580313180,3,4,0
1580313185,3,4,0
1580313191,3,4,0
1580313196,3,4,0
1580313201,3,4,0
1580313206,3,4,0
1580313211,3,4,0
1580313216,3,4,0
1580313221,3,4,0
1580313226,3,4,0
1580313232,3,4,0
1580313237,3,4,0
1580313242,3,4,0
1580313247,3,4,0
1580313252,3,4,0
1580313257,3,4,0
1580313262,3,4,0
1580313267,3,4,0
1580313272,3,4,0
1580313278,3,4,0
1580313283,3,4,0
1580313288,3,4,0
1580313293,3,4,0
1580313298,3,4,0
1580313303,3,4,0
1580313308,3,4,0
1580313313,3,4,0
1580313318,3,4,0
1580313323,3,4,0
1580313329,3,4,0
1580313334,3,4,0
1580313339,3,4,0
1580313344,3,4,0
1580313349,3,4,0
1580313354,3,4,0
1580313359,3,4,0
1580313364,3,4,0
1580313369,3,4,0
1580313374,3,4,0
1580313380,3,4,0
1580313385,3,4,0
1580313390,3,4,0
1580313395,3,4,0
1580313400,3,4,0
1580313405,3,4,0
1580313410,3,4,0
1580313415,3,4,0
1580313421,3,4,0
1580313426,3,4,0
1580313431,3,4,0
1580313436,3,4,0
1580313441,3,4,0
1580313446,3,4,0
1580313451,3,4,0
1580313456,3,4,0
1580313461,3,4,0
1580313466,3,4,0
1580313472,3,4,0
1580313477,3,4,0
1580313482,3,4,0
1580313487,3,4,0
1580313492,3,4,0
1580313497,3,4,0
1580313502,3,4,0
1580313507,3,4,0
1580313513,3,4,0
1580313518,3,4,0
1580313523,3,4,0
1580313528,3,4,0
1580313533,3,4,0
1580313538,3,4,0
1580313543,3,4,0
1580313548,3,4,0
1580313553,3,4,0
1580313559,3,4,0
1580313564,3,4,0
1580313569,3,4,0
1580313574,3,4,0
1580313579,3,4,0
1580313584,3,4,0
1580313589,3,4,0
1580313594,3,4,0
1580313599,3,4,0
1580313604,3,4,0
1580313610,3,4,0
1580313615,3,4,0
1580313620,3,4,0
1580313625,3,4,0
1580313630,3,4,0
1580313635,3,4,0
1580313640,3,4,0
1580313645,3,4,0
1580313650,3,4,0
1580313656,3,4,0
1580313661,3,4,0
1580313666,3,4,0
1580313671,3,4,0
1580313676,3,4,0
1580313681,3,4,0
1580313686,3,4,0
1580313691,3,4,0
1580313696,3,4,0
1580313702,3,4,0
1580313707,3,4,0
1580313712,3,4,0
1580313717,3,4,0
1580313722,3,4,0
1580313727,3,4,0
1580313732,3,4,0
1580313737,3,4,0
1580313742,3,4,0
1580313748,3,4,0
1580313753,3,4,0
1580313758,3,4,0
1580313763,3,4,0
1580313768,3,4,0
1580313773,3,4,0
1580313778,3,4,0
1580313783,3,4,0
1580313788,3,4,0
1580313793,3,4,0
1580313799,3,4,0
1580313804,3,4,0
1580313809,3,4,0
1580313814,3,4,0
1580313819,3,4,0
1580313824,3,4,0
1580313829,3,4,0
1580313834,3,4,0
1580313839,3,4,0
1580313844,3,4,0
1580313850,3,4,0
1580313855,3,4,0
1580313860,3,4,0
1580313865,3,4,0
1580313870,3,4,0
1580313875,3,4,0
1580313880,3,4,0
1580313885,3,4,0
1580313890,3,4,0
1580313895,3,4,0
1580313901,3,4,0
1580313906,3,4,0
1580313911,3,4,0
1580313916,3,4,0
1580313921,3,4,0
1580313926,3,4,0
1580313931,3,4,0
1580313936,3,4,0
1580313941,3,4,0
1580313947,3,4,0
1580313952,3,4,0
1580313957,3,4,0
1580313962,3,4,0
1580313967,3,4,0
1580313972,3,4,0
1580313977,3,4,0
1580313982,3,4,0
1580313987,3,4,0
1580313992,3,4,0
1580313998,3,4,0
1580314003,3,4,0
1580314008,3,4,0
1580314013,3,4,0
1580314018,3,4,0
1580314023,3,4,0
1580314028,3,4,0
1580314033,3,4,0
1580314038,3,4,0
1580314044,3,4,0
1580314049,3,4,0
1580314054,3,4,0
1580314059,3,4,0
1580314064,3,4,0
1580314069,3,4,0
1580314074,3,4,0
1580314079,3,4,0
1580314084,3,4,0
1580314089,3,4,0
1580314095,3,4,0
1580314100,3,4,0
1580314105,3,4,0
1580314110,3,4,0
1580314115,3,4,0
1580314120,3,4,0
1580314125,3,4,0
1580314130,3,4,0
1580314135,3,4,0
1580314141,3,4,0
1580314146,3,4,0
1580314151,3,4,0
1580314156,3,4,0
1580314161,3,4,0
1580314166,3,4,0
1580314171,3,4,0
1580314176,3,4,0
1580314181,3,4,0
1580314186,3,4,0
1580314192,3,4,0
1580314197,3,4,0
1580314202,3,4,0
1580314207,3,4,0
1580314212,3,4,0
1580314217,3,4,0
1580314222,3,4,0
1580314227,3,4,0
1580314232,3,4,0
1580314237,3,4,0
1580314243,3,4,0
1580314248,3,4,0
1580314253,3,4,0
1580314258,3,4,0
1580314263,3,4,0
1580314268,3,4,0
1580314273,3,4,0
1580314278,3,4,0
1580314283,3,4,0
1580314289,3,4,0
1580314294,3,4,0
1580314299,3,4,0
1580314304,3,4,0
1580314309,3,4,0
1580314314,3,4,0
1580314319,3,4,0
1580314324,3,4,0
1580314329,3,4,0
1580314334,3,4,0
1580314340,3,4,0
1580314345,3,4,0
1580314350,3,4,0
1580314355,3,4,0
1580314360,3,4,0
1580314365,3,4,0
1580314370,3,4,0
1580314375,3,4,0
1580314380,3,4,0
1580314386,3,4,0
1580314391,3,4,0
1580314396,3,4,0
1580314401,3,4,0
1580314406,3,4,0
1580314411,3,4,0
1580314416,3,4,0
1580314421,3,4,0
1580314426,3,4,0
1580314431,3,4,0
1580314437,3,4,0
1580314442,3,4,0
1580314447,3,4,0
1580314452,3,4,0
1580314457,3,4,0
1580314462,3,4,0
1580314467,3,4,0
1580314472,3,4,0
1580314477,3,4,0
1580314483,3,4,0
1580314488,3,4,0
1580314493,3,4,0
1580314498,3,4,0
1580314503,3,4,0
1580314508,3,4,0
1580314513,3,4,0
1580314518,3,4,0
1580314523,3,4,0
1580314528,3,4,0
1580314534,3,4,0
1580314539,3,4,0
1580314544,3,4,0
1580314549,3,4,0
1580314554,3,4,0
1580314559,3,4,0
1580314564,3,4,0
1580314569,3,4,0
1580314574,3,4,0
1580314580,3,4,0
1580314585,3,4,0
1580314590,3,4,0
1580314595,3,4,0
1580314600,3,4,0
1580314605,3,4,0
1580314610,3,4,0
1580314615,3,4,0
1580314620,3,4,0
1580314625,3,4,0
1580314631,3,4,0
1580314636,3,4,0
1580314641,3,4,0
1580314646,3,4,0
1580314651,3,4,0
1580314656,3,4,0
1580314661,3,4,0
1580314666,3,4,0
1580314671,3,4,0
1580314677,3,4,0
1580314682,3,4,0
1580314687,3,4,0
1580314692,3,4,0
1580314697,3,4,0
1580314702,3,4,0
1580314707,3,4,0
1580314712,3,4,0
1580314717,3,4,0
1580314722,3,4,0
1580314728,3,4,0
1580314733,3,4,0
1580314738,3,4,0
1580314743,3,4,0
1580314748,3,4,0
1580314753,3,4,0
1580314758,3,4,0
1580314763,3,4,0
1580314768,3,4,0
1580314774,3,4,0
1580314779,3,4,0
1580314784,3,4,0
1580314789,3,4,0
1580314794,3,4,0
1580314799,3,4,0
1580314804,3,4,0
1580314809,3,4,0
1580314814,3,4,0
1580314819,3,4,0
1580314825,3,4,0
1580314830,3,4,0
1580314835,3,4,0
1580314840,3,4,0
1580314845,3,4,0
1580314850,3,4,0
1580314855,3,4,0
1580314860,3,4,0
1580314865,3,4,0
1580314871,3,4,0
1580314876,3,4,0
1580314881,3,4,0
1580314886,3,4,0
1580314891,3,4,0
1580314896,3,4,0
1580314901,3,4,0
1580314906,3,4,0
1580314911,3,4,0
1580314917,3,4,0
1580314922,3,4,0
1580314927,3,4,0
1580314932,3,4,0
1580314937,3,4,0
1580314942,3,4,0
1580314947,3,4,0
1580314952,3,4,0
1580314957,3,4,0
1580314963,3,4,0
1580314968,3,4,0
1580314973,3,4,0
1580314978,3,4,0
1580314983,3,4,0
1580314988,3,4,0
1580314993,3,4,0
1580314998,3,4,0
1580315003,3,4,0
1580315009,3,4,0
1580315014,3,4,0
1580315019,3,4,0
1580315024,3,4,0
1580315029,3,4,0
1580315034,3,4,0
1580315039,3,4,0
1580315044,3,4,0
1580315049,3,4,0
1580315054,3,4,0
1580315060,3,4,0
1580315065,3,4,0
1580315070,3,4,0
1580315075,3,4,0
1580315080,3,4,0
1580315085,3,4,0
1580315090,3,4,0
1580315095,3,4,0
1580315100,3,4,0
1580315106,3,4,0
1580315111,3,4,0
1580315116,3,4,0
1580315121,3,4,0
1580315126,3,4,0
1580315131,3,4,0
1580315136,3,4,0
1580315141,3,4,0
1580315146,3,4,0
1580315151,3,4,0
1580315157,3,4,0
1580315162,3,4,0
1580315167,3,4,0
1580315172,3,4,0
1580315177,3,4,0
1580315182,3,4,0
1580315187,3,4,0
1580315192,3,4,0
1580315197,3,4,0
1580315203,3,4,0
1580315208,3,4,0
1580315213,3,4,0
1580315218,3,4,0
1580315223,3,4,0
1580315228,3,4,0
1580315233,3,4,0
1580315238,3,4,0
1580315243,3,4,0
1580315249,3,4,0
1580315254,3,4,0
1580315259,3,4,0
1580315264,3,4,0
1580315269,3,4,0
1580315274,3,4,0
1580315279,3,4,0
1580315284,3,4,0
1580315289,3,4,0
1580315294,3,4,0
1580315300,3,4,0
1580315305,3,4,0
1580315310,3,4,0
1580315315,3,4,0
1580315320,3,4,0
1580315325,3,4,0
1580315330,3,4,0
1580315335,3,4,0
1580315340,3,4,0
1580315346,3,4,0
1580315351,3,4,0
1580315356,3,4,0
1580315361,3,4,0
1580315366,3,4,0
1580315371,3,4,0
1580315376,3,4,0
1580315381,3,4,0
1580315386,3,4,0
1580315392,3,4,0
1580315397,3,4,0
1580315402,3,4,0
1580315407,3,4,0
1580315412,3,4,0
1580315451,3,4,0
1580315457,3,4,0
1580315462,3,4,0
1580315467,3,4,0
1580315472,3,4,0
1580315477,3,4,0
1580315482,3,4,0
1580315487,3,4,0
1580315493,3,4,0
1580315498,3,4,0
1580315503,3,4,0
1580315508,3,4,0
1580315513,3,4,0
1580315518,3,4,0
1580315523,3,4,0
1580315528,3,4,0
1580315533,3,4,0
1580315539,3,4,0
1580315544,3,4,0
1580315549,3,4,0
1580315554,3,4,0
1580315559,3,4,0
1580315564,3,4,0
1580315569,3,4,0
1580315574,3,4,0
1580315579,3,4,0
1580315585,3,4,0
1580315590,3,4,0
1580315595,3,4,0
1580315600,3,4,0
1580315605,3,4,0
1580315610,3,4,0
1580315615,3,4,0
1580315620,3,4,0
1580315625,3,4,0
1580315631,3,4,0
1580315636,3,4,0
1580315641,3,4,0
1580315646,3,4,0
1580315651,3,4,0
1580315656,3,4,0
1580315661,3,4,0
1580315666,3,4,0
1580315671,3,4,0
1580315677,3,4,0
1580315682,3,4,0
1580315687,3,4,0
1580315692,3,4,0
1580315697,3,4,0
1580315702,3,4,0
1580315707,3,4,0
1580315712,3,4,0
1580315717,3,4,0
1580315723,3,4,0
1580315728,3,4,0
1580315733,3,4,0
1580315738,3,4,0
1580315743,3,4,0
1580315748,3,4,0
1580315753,3,4,0
1580315758,3,4,0
1580315763,3,4,0
1580315769,3,4,0
1580315774,3,4,0
1580315779,3,4,0
1580315784,3,4,0
1580315789,3,4,0
1580315794,3,4,0
1580315799,3,4,0
1580315804,3,4,0
1580315809,3,4,0
1580315815,3,4,0
1580315820,3,4,0
1580315825,3,4,0
1580315830,3,4,0
1580315835,3,4,0
1580315840,3,4,0
1580315845,3,4,0
1580315850,3,4,0
1580315855,3,4,0
1580315861,3,4,0
1580315866,3,4,0
1580315871,3,4,0
1580315876,3,4,0
1580315881,3,4,0
1580315886,3,4,0
1580315891,3,4,0
1580315896,3,4,0
1580315901,3,4,0
1580315906,3,4,0
1580315912,3,4,0
1580315917,3,4,0
1580315922,3,4,0
1580315927,3,4,0
1580315932,3,4,0
1580315937,3,4,0
1580315942,3,4,0
1580315947,3,4,0
1580315952,3,4,0
1580315957,3,4,0
1580315963,3,4,0
1580315968,3,4,0
1580315973,3,4,0
1580315978,3,4,0
1580315983,3,4,0
1580315988,3,4,0
1580315993,3,4,0
1580315998,3,4,0
1580316003,3,4,0
1580316008,3,4,0
1580316014,3,4,0
1580316019,3,4,0
1580316024,3,4,0
1580316029,3,4,0
1580316034,3,4,0
1580316039,3,4,0
1580316044,3,4,0
1580316049,3,4,0
1580316054,3,4,0
1580316060,3,4,0
1580316065,3,4,0
1580316070,3,4,0
1580316075,3,4,0
1580316080,3,4,0
1580316085,3,4,0
1580316090,3,4,0
1580316095,3,4,0
1580316100,3,4,0
1580316105,3,4,0
1580316111,3,4,0
1580316116,3,4,0
1580316121,3,4,0
1580316126,3,4,0
1580316131,3,4,0
1580316136,3,4,0
1580316141,3,4,0
1580316146,3,4,0
1580316151,3,4,0
1580316156,3,4,0
1580316162,3,4,0
1580316167,3,4,0
1580316172,3,4,0
1580316177,3,4,0
1580316182,3,4,0
1580316187,3,4,0
1580316192,3,4,0
1580316197,3,4,0
1580316202,3,4,0
1580316208,3,4,0
1580316213,3,4,0
1580316218,3,4,0
1580316223,3,4,0
1580316228,3,4,0
1580316233,3,4,0
1580316238,3,4,0
1580316243,3,4,0
1580316248,3,4,0
1580316253,3,4,0
1580316259,3,4,0
1580316264,3,4,0
1580316269,3,4,0
1580316274,3,4,0
1580316279,3,4,0
1580316284,3,4,0
1580316289,3,4,0
1580316294,3,4,0
1580316299,3,4,0
1580316305,3,4,0
1580316310,3,4,0
1580316315,3,4,0
1580316320,3,4,0
1580316325,3,4,0
1580316330,3,4,0
1580316335,3,4,0
1580316340,3,4,0
1580316345,3,4,0
1580316350,3,4,0
1580316356,3,4,0
1580316361,3,4,0
1580316366,3,4,0
1580316371,3,4,0
1580316376,3,4,0
1580316381,3,4,0
1580316386,3,4,0
1580316391,3,4,0
1580316396,3,4,0
1580316402,3,4,0
1580316407,3,4,0
1580316412,3,4,0
1580316417,3,4,0
1580316422,3,4,0
1580316427,3,4,0
1580316432,3,4,0
1580316437,3,4,0
1580316442,3,4,0
1580316447,3,4,0
1580316453,3,4,0
1580316458,3,4,0
1580316463,3,4,0
1580316468,3,4,0
1580316473,3,4,0
1580316478,3,4,0
1580316483,3,4,0
1580316488,3,4,0
1580316493,3,4,0
1580316499,3,4,0
1580316504,3,4,0
1580316509,3,4,0
1580316514,3,4,0
1580316519,3,4,0
1580316524,3,4,0
1580316529,3,4,0
1580316534,3,4,0
1580316539,3,4,0
1580316544,3,4,0
1580316550,3,4,0
1580316555,3,4,0
1580316560,3,4,0
1580316565,3,4,0
1580316570,3,4,0
1580316575,3,4,0
1580316580,3,4,0
1580316585,3,4,0
1580316590,3,4,0
1580316596,3,4,0
1580316601,3,4,0
1580316606,3,4,0
1580316611,3,4,0
1580316616,3,4,0
1580316621,3,4,0
1580316626,3,4,0
1580316631,3,4,0
1580316636,3,4,0
1580316641,3,4,0
1580316647,3,4,0
1580316652,3,4,0
1580316657,3,4,0
1580316662,3,4,0
1580316667,3,4,0
1580316672,3,4,0
1580316677,3,4,0
1580316682,3,4,0
1580316687,3,4,0
1580316693,3,4,0
1580316698,3,4,0
1580316703,3,4,0
1580316708,3,4,0
1580316713,3,4,0
1580316718,3,4,0
1580316723,3,4,0
1580316728,3,4,0
1580316733,3,4,0
1580316738,3,4,0
1580316744,3,4,0
1580316749,3,4,0
1580316754,3,4,0
1580316759,3,4,0
1580316764,3,4,0
1580316769,3,4,0
1580316774,3,4,0
1580316779,3,4,0
1580316784,3,4,0
1580316790,3,4,0
1580316795,3,4,0
1580316800,3,4,0
1580316805,3,4,0
1580316810,3,4,0
1580316815,3,4,0
1580316820,3,4,0
1580316825,3,4,0
1580316830,3,4,0
1580316835,3,4,0
1580316841,3,4,0
1580316846,3,4,0
1580316851,3,4,0
1580316856,3,4,0
1580316861,3,4,0
1580316866,3,4,0
1580316871,3,4,0
1580316876,3,4,0
1580316881,3,4,0
1580316887,3,4,0
1580316892,3,4,0
1580316897,3,4,0
1580316902,3,4,0
1580316907,3,4,0
1580316912,3,4,0
1580316917,3,4,0
1580316922,3,4,0
1580316927,3,4,0
1580316932,3,4,0
1580316938,3,4,0
1580316943,3,4,0
1580316948,3,4,0
1580316953,3,4,0
1580316958,3,4,0
1580316963,3,4,0
1580316968,3,4,0
1580316973,3,4,0
1580316978,3,4,0
1580316984,3,4,0
1580316989,3,4,0
1580316994,3,4,0
1580316999,3,4,0
1580317004,3,4,0
1580317009,3,4,0
1580317014,3,4,0
1580317019,3,4,0
1580317024,3,4,0
1580317030,3,4,0
1580317035,3,4,0
1580317040,3,4,0
1580317045,3,4,0
1580317050,3,4,0
1580317055,3,4,0
1580317060,3,4,0
1580317065,3,4,0
1580317070,3,4,0
1580317075,3,4,0
1580317081,3,4,0
1580317086,3,4,0
1580317091,3,4,0
1580317096,3,4,0
1580317101,3,4,0
1580317106,3,4,0
1580317111,3,4,0
1580317116,3,4,0
1580317121,3,4,0
1580317127,3,4,0
1580317132,3,4,0
1580317137,3,4,0
1580317142,3,4,0
1580317147,3,4,0
1580317152,3,4,0
1580317157,3,4,0
1580317162,3,4,0
1580317167,3,4,0
1580317172,3,4,0
1580317178,3,4,0
1580317183,3,4,0
1580317188,3,4,0
1580317193,3,4,0
1580317198,3,4,0
1580317203,3,4,0
1580317208,3,4,0
1580317213,3,4,0
1580317218,3,4,0
1580317224,3,4,0
1580317229,3,4,0
1580317234,3,4,0
1580317239,3,4,0
1580317244,3,4,0
1580317249,3,4,0
1580317254,3,4,0
1580317259,3,4,0
1580317264,3,4,0
1580317270,3,4,0
1580317275,3,4,0
1580317280,3,4,0
1580317285,3,4,0
1580317290,3,4,0
1580317295,3,4,0
1580317300,3,4,0
1580317305,3,4,0
1580317310,3,4,0
1580317315,3,4,0
1580317321,3,4,0
1580317326,3,4,0
1580317331,3,4,0
1580317336,3,4,0
1580317341,3,4,0
1580317346,3,4,0
1580317351,3,4,0
1580317356,3,4,0
1580317361,3,4,0
1580317367,3,4,0
1580317372,3,4,0
1580317377,3,4,0
1580317382,3,4,0
1580317387,3,4,0
1580317392,3,4,0
1580317397,3,4,0
1580317402,3,4,0
1580317407,3,4,0
1580317413,3,4,0
1580317418,3,4,0
1580317423,3,4,0
1580317428,3,4,0
1580317433,3,4,0
1580317438,3,4,0
1580317443,3,4,0
1580317448,3,4,0
1580317453,3,4,0
1580317459,3,4,0
1580317464,3,4,0
1580317469,3,4,0
1580317474,3,4,0
1580317479,3,4,0
1580317484,3,4,0
1580317489,3,4,0
1580317494,3,4,0
1580317499,3,4,0
1580317504,3,4,0
1580317510,3,4,0
1580317515,3,4,0
1580317520,3,4,0
1580317525,3,4,0
1580317530,3,4,0
1580317535,3,4,0
1580317540,3,4,0
1580317545,3,4,0
1580317550,3,4,0
1580317556,3,4,0
1580317561,3,4,0
1580317566,3,4,0
1580317571,3,4,0
1580317576,3,4,0
1580317581,3,4,0
1580317586,3,4,0
1580317591,3,4,0
